CRPFilerid,is_scam
C00102947,0
C00745703,0
C00696476,0
C00636043,0
C00377143,0
C00383604,0
C00381277,0
C00748640,0
C00630780,0
C00665786,0
C00700492,0
C00693317,0
C00544254,0
C00536664,0
C00691154,0
C00724443,0
C00720565,0
C00624643,0
C00634774,0
C00107235,0
C00419911,0
C00748673,0
C00625616,0
C00659730,0
C00571091,0
C00749671,0
C00039123,0
C00491654,0
C00540989,0
C00662221,0
C00715383,0
C00720409,0
C00188193,0
C00010793,0
C00513549,0
C00619429,0
C00501015,0
C00543371,0
C00613364,0
C00743427,0
C00742783,0
C00455048,0
C00238311,0
C00300426,0
C00321596,0
C00423814,0
C00712109,1
C00454074,1
C00186064,0
C00406850,0
C00153577,0
C00193672,0
C00693002,0
C00338327,0
C00423236,0
C00668707,0
C00761742,0
C00130807,0
C00344945,0
C00746677,0
C00699462,0
C00684522,0
C00400333,0
C00542431,0
C00514125,0
C00490698,0
C00630285,0
C00736793,0
C00587345,0
C00017525,0
C00157537,0
C00740282,0
C00206177,0
C00482125,0
C00525592,0
C00567511,0
C00516013,0
C00525600,0
C00758805,0
C00563726,0
C00550491,0
C00463828,0
C00542027,0
C00626119,0
C00528166,0
C00401786,0
C00555532,0
C00350843,0
C00746503,0
C00338087,0
C00328369,0
C00681080,0
C00399865,0
C00623728,0
C00696609,0
C00403097,0
C00225342,0
C00572586,0
C00389189,0
C00684126,0
C00685339,0
C00076810,0
C00014019,0
C00739193,0
C00626689,0
C00095059,0
C00520841,0
C00697821,0
C00551812,0
C00496521,0
C00760892,0
C00624338,0
C00754358,0
C00094904,0
C00635565,0
C00735118,0
C00402800,0
C00701425,0
C00345603,0
C00351924,0
C00765651,0
C00570903,0
C00750778,0
C00613422,0
C00724369,0
C00647297,0
C00414896,0
C00723189,0
C00410274,0
C00766089,0
C00697151,0
C00326835,0
C00432765,0
C00361014,0
C00689893,0
C00346239,0
C00489831,0
C00112995,0
C00758896,0
C00459123,0
C00104471,1
C00757484,0
C00580563,0
C00450056,0
C00412635,0
C00714691,0
C00718221,0
C00038612,0
C00666719,0
C00716233,0
C00477299,0
C00663898,0
C00617803,0
C00681189,0
C00493221,0
C00471607,0
C00459305,0
C00763813,0
C00414490,0
C00502625,0
C00754283,0
C00330647,0
C00418103,0
C00002832,0
C00680926,0
C00620377,0
C00120030,0
C00734681,0
C00144766,0
C00250407,0
C00681742,0
C00699140,0
C00442905,0
C00609966,0
C00413948,0
C00289058,0
C00034785,0
C00469023,0
C00571323,0
C00113811,0
C00746099,0
C00716688,0
C00497131,0
C00538975,0
C00750927,0
C00757294,0
C00624510,0
C00292094,0
C00693499,0
C00698696,0
C00650168,1
C00715102,0
C00681429,0
C00608331,0
C00167460,0
C00103978,0
C00204008,0
C00378356,0
C00751768,0
C00618371,1
C00010983,0
C00744987,0
C00722330,0
C00525733,0
C00212522,0
C00701805,0
C00681023,0
C00530758,0
C00739755,0
C00664250,0
C00753145,0
C00721241,0
C00747170,0
C00631317,0
C00729442,0
C00493783,0
C00745307,0
C00390831,0
C00492579,0
C00639435,0
C00025668,0
C00639823,0
C00707844,1
C00683482,0
C00578096,0
C00658526,1
C00083279,0
C00763359,0
C00718130,0
C00024521,0
C00286880,0
C00740571,0
C00220053,0
C00168864,0
C00647487,0
C00345199,0
C00004473,0
C00435651,0
C00435024,0
C00461756,0
C00700237,0
C00747584,0
C00137794,0
C00242024,0
C00473652,0
C00526210,0
C00760587,0
C00039040,0
C00462044,0
C00388827,0
C00752949,0
C00573733,1
C00287003,0
C00475426,0
C00744789,0
C00701482,0
C00742254,0
C00191478,0
C00733097,0
C00354290,0
C00640383,0
C00732032,0
C00734822,0
C00759134,0
C00654459,0
C00664664,0
C00586859,0
C00762872,0
C00520973,0
C00663260,0
C00089086,0
C00022368,0
C00111237,0
C00041608,0
C00746545,0
C00429464,0
C00300418,0
C00553966,0
C00327395,0
C00434811,0
C00473918,1
C00711937,0
C00407486,0
C00349746,0
C00388983,0
C00389510,0
C00375782,0
C00622118,0
C00758425,0
C00727628,0
C00547349,1
C00274431,1
C00737148,0
C00655498,0
C00361485,0
C00759233,0
C00730978,0
C00171504,0
C00134726,0
C00003160,0
C00355289,0
C00423871,0
C00520833,0
C00694943,0
C00639922,0
C00629709,0
C00387720,0
C00455717,0
C00433060,0
C00371856,0
C00405340,0
C00729533,0
C00424382,0
C00430439,0
C00677146,0
C00668855,0
C00762682,0
C00564823,0
C00034595,0
C00440453,0
C00354548,0
C00694224,0
C00486431,0
C00583161,0
C00338335,0
C00166348,0
C00451294,0
C00715268,0
C00763037,0
C00449926,0
C00737064,0
C00409359,0
C00632281,0
C00001016,0
C00007658,1
C00757450,0
C00515064,0
C00398727,0
C00043265,0
C00679860,0
C00048165,0
C00383661,0
C00136689,0
C00496752,0
C00257279,0
C00759456,0
C00575076,0
C00613851,0
C00753012,0
C00362640,0
C00721712,0
C00727305,0
C00032607,0
C00187799,0
C00404418,0
C00341701,0
C00017194,0
C00626093,0
C00716274,0
C00538835,1
C00092957,0
C00484584,0
C00519371,0
C00640243,0
C00652875,0
C00671693,0
C00343137,0
C00407866,0
C00430066,0
C00711747,0
C00483891,0
C00307249,0
C00410407,0
C00719229,0
C00530865,0
C00400705,0
C00737114,0
C00163832,0
C00304477,0
C00732180,0
C00345132,0
C00087874,0
C00735696,0
C00455865,0
C00690305,0
C00756205,0
C00724559,0
C00749689,0
C00674465,0
C00027532,0
C00608463,0
C00729657,0
C00748780,0
C00409227,0
C00721050,0
C00263053,0
C00724419,0
C00005132,0
C00635391,0
C00680280,0
C00748772,0
C00111310,0
C00489427,0
C00484451,0
C00746784,0
C00709170,0
C00663633,0
C00524603,0
C00574970,0
C00459289,0
C00639062,0
C00564195,0
C00555094,0
C00753293,0
C00562587,0
C00377952,0
C00621276,0
C00761197,0
C00653014,0
C00711705,0
C00172361,0
C00528844,0
C00089342,0
C00749028,0
C00637348,0
C00659847,0
C00555979,0
C00278895,0
C00251876,0
C00078196,0
C00104901,0
C00386250,0
C00367920,0
C00568709,0
C00582643,0
C00119776,0
C00411553,0
C00547117,0
C00756973,0
C00424366,0
C00551697,0
C00683789,0
C00683201,0
C00147181,0
C00622340,0
C00369660,0
C00687830,0
C00694695,0
C00475475,0
C00088435,0
C00458042,0
C00629832,0
C00761247,0
C00466813,0
C00630350,0
C00004275,1
C00707703,0
C00627794,0
C00196725,0
C00431262,0
C00758441,0
C00701045,0
C00035535,0
C00367177,0
C00735456,0
C00403535,0
C00762815,0
C00523498,0
C00759878,0
C00267849,0
C00095109,0
C00254201,0
C00760512,0
C00461251,0
C00400317,0
C00735670,0
C00621086,0
C00410589,0
C00616730,0
C00021121,1
C00631192,0
C00403741,0
C00680405,0
C00698761,0
C00236489,0
C00757948,0
C00709782,0
C00662346,0
C00430280,0
C00010520,0
C00737007,0
C00718445,0
C00709816,0
C00154104,0
C00571125,0
C00695973,0
C00681015,0
C00729202,0
C00282038,0
C00696294,0
C00758862,0
C00111302,0
C00425439,0
C00078535,0
C00439992,0
C00709980,0
C00600916,0
C00322560,0
C00304832,0
C00736421,0
C00105080,0
C00329474,0
C00678839,1
C00745182,0
C00142711,0
C00364109,0
C00460618,0
C00511014,0
C00250209,0
C00599084,0
C00749150,0
C00003806,0
C00744532,0
C00653295,0
C00338442,0
C00410092,0
C00742239,0
C00753178,0
C00461996,0
C00384818,0
C00410068,0
C00752238,0
C00750166,0
C00647628,0
C00409029,0
C00738849,0
C00249342,0
C00508010,0
C00319681,0
C00423079,0
C00370221,0
C00760009,0
C00119008,0
C00461244,0
C00409391,0
C00668038,0
C00687335,0
C00428581,0
C00313700,0
C00570168,0
C00485003,0
C00748285,0
C00098301,0
C00172494,0
C00603373,0
C00510974,0
C00692947,0
C00756437,0
C00686147,0
C00279182,0
C00455741,0
C00456277,0
C00563429,0
C00624148,0
C00740274,0
C00079541,0
C00482463,0
C00750505,0
C00551168,0
C00142596,0
C00347476,0
C00493551,0
C00387878,0
C00521310,0
C00393173,0
C00418897,1
C00446443,0
C00528356,0
C00649574,0
C00249995,0
C00003194,0
C00270967,0
C00754531,0
C00758144,0
C00726166,0
C00686949,0
C00711838,0
C00320432,0
C00741553,0
C00012476,1
C00281675,0
C00703892,0
C00683649,0
C00432930,0
C00278101,0
C00459693,0
C00699843,0
C00663609,0
C00501429,0
C00345124,0
C00676890,0
C00760959,0
C00571695,0
C00491910,0
C00142315,0
C00382242,0
C00314997,0
C00757013,0
C00760447,0
C00712935,0
C00637769,0
C00416636,0
C00581116,0
C00289595,0
C00544312,0
C00741355,0
C00541052,0
C00682724,0
C00263731,0
C00707760,0
C00399071,0
C00756098,0
C00035451,0
C00378950,0
C00544270,0
C00758748,0
C00092247,0
C00515148,0
C00763532,0
C00578013,0
C00540906,0
C00297184,0
C00686576,0
C00756627,0
C00536607,0
C00402545,0
C00680124,0
C00719138,0
C00448852,0
C00441949,1
C00410266,0
C00231951,0
C00089482,0
C00753921,0
C00481192,0
C00698738,0
C00693473,0
C00661496,0
C00730564,0
C00455378,0
C00143560,0
C00634261,0
C00620716,0
C00155440,0
C00730697,0
C00627661,0
C00360206,0
C00536540,0
C00521328,0
C00738724,0
C00733527,0
C00724971,0
C00764522,0
C00694661,0
C00689919,0
C00563254,0
C00686154,0
C00213819,0
C00492157,0
C00350744,0
C00279224,0
C00023028,0
C00334383,0
C00660084,0
C00326256,0
C00745190,0
C00673590,0
C00341016,0
C00701870,0
C00683383,0
C00360008,0
C00724831,0
C00504530,1
C00164509,0
C00568113,0
C00252338,0
C00738237,0
C00740225,0
C00219568,0
C00660928,0
C00711762,0
C00429662,0
C00082636,0
C00758631,0
C00699819,0
C00726240,0
C00648345,0
C00740035,0
C00550392,0
C00758045,0
C00409458,0
C00567818,0
C00010124,0
C00678987,0
C00519363,0
C00692228,0
C00158402,0
C00716803,0
C00251009,0
C00361741,1
C00411181,0
C00407635,0
C00743690,0
C00277541,0
C00120238,0
C00191288,0
C00412288,0
C00722496,0
C00747485,0
C00701243,0
C00542464,0
C00627414,0
C00658708,0
C00679530,0
C00704932,0
C00549782,0
C00755553,0
C00380352,0
C00448373,1
C00571588,1
C00204388,0
C00508440,0
C00241083,0
C00377689,0
C00754564,0
C00113241,0
C00726414,0
C00618561,0
C00420695,0
C00411454,0
C00700385,0
C00680298,0
C00521039,0
C00494971,0
C00525535,0
C00240218,0
C00425371,0
C00252056,0
C00711069,1
C00562983,1
C00336842,0
C00615377,0
C00677591,0
C00569806,0
C00375279,0
C00675827,0
C00024349,0
C00679167,0
C00675488,0
C00156216,0
C00382382,0
C00743252,0
C00679381,0
C00439521,0
C00466466,0
C00626564,0
C00540484,0
C00568162,1
C00513002,0
C00350884,0
C00040535,1
C00131607,0
C00589606,0
C00729616,0
C00755207,0
C00493072,0
C00351056,0
C00551192,0
C00161067,0
C00431924,0
C00716332,0
C00747600,0
C00381459,0
C00161265,0
C00319905,0
C00166223,0
C00741009,0
C00686287,0
C00201863,0
C00741371,0
C00569491,0
C00685370,0
C00630582,0
C00201871,0
C00675066,0
C00706002,0
C00429886,0
C00708842,0
C00734194,0
C00682989,0
C00613489,0
C00366013,0
C00569285,0
C00699124,0
C00706085,0
C00631903,0
C00735472,0
C00551184,0
C00678813,0
C00758623,0
C00393298,0
C00674937,0
C00211037,0
C00429852,0
C00743385,0
C00483628,0
C00571521,0
C00128678,0
C00145623,0
C00306175,0
C00491589,0
C00395533,0
C00571380,0
C00345793,0
C00758581,0
C00731000,1
C00750224,0
C00639997,0
C00752352,0
C00712026,0
C00497420,0
C00566059,0
C00202861,0
C00030809,0
C00278754,0
C00746867,0
C00686832,0
C00748756,0
C00034355,0
C00649434,0
C00708180,0
C00451609,0
C00743542,0
C00449686,0
C00692327,0
C00719765,0
C00214866,0
C00652305,0
C00623405,0
C00754044,0
C00750349,0
C00608174,0
C00477653,0
C00567784,0
C00751040,0
C00718171,0
C00278689,0
C00458794,0
C00755512,0
C00496307,0
C00747295,0
C00753756,0
C00735902,0
C00449538,0
C00172510,0
C00740126,0
C00541037,0
C00292318,0
C00232629,0
C00695353,0
C00685289,0
C00400465,0
C00691634,0
C00573253,0
C00428649,0
C00302687,0
C00358812,0
C00625566,0
C00654293,0
C00580340,0
C00033795,0
C00457242,0
C00711481,0
C00744813,0
C00740522,0
C00743799,0
C00479501,0
C00321802,0
C00676544,0
C00632588,0
C00726679,0
C00410308,0
C00336834,0
C00757195,0
C00748160,0
C00719971,0
C00753723,0
C00428557,1
C00757393,0
C00010082,0
C00756742,0
C00756825,0
C00724344,1
C00082800,0
C00726778,0
C00674572,0
C00383307,0
C00024869,0
C00469825,0
C00140384,0
C00592535,0
C00358234,0
C00505776,0
C00370643,0
C00035675,0
C00467381,0
C00573683,0
C00755942,0
C00722579,0
C00244863,0
C00516039,0
C00699017,0
C00041269,1
C00418269,0
C00322958,0
C00489005,0
C00200865,0
C00487769,0
C00539601,0
C00109991,0
C00390112,0
C00757328,0
C00032334,1
C00629410,0
C00695916,0
C00629147,0
C00019380,1
C00503003,0
C00756130,0
C00084871,0
C00001180,0
C00470666,0
C00757658,0
C00441386,0
C00667857,0
C00753335,0
C00692897,0
C00508770,0
C00622993,0
C00391490,0
C00731513,0
C00404301,0
C00738435,0
C00456764,0
C00397455,0
C00750711,0
C00557322,0
C00459743,0
C00236588,0
C00441808,0
C00728659,0
C00062224,0
C00650986,0
C00684969,0
C00419028,0
C00524454,0
C00100321,0
C00567396,0
C00638320,1
C00732297,0
C00477109,0
C00635110,0
C00174847,0
C00076299,0
C00754689,0
C00373050,0
C00674473,0
C00566562,0
C00571927,0
C00082834,0
C00577288,0
C00760488,0
C00243659,0
C00081273,0
C00639468,0
C00420950,0
C00432963,0
C00676239,0
C00686980,0
C00707687,0
C00105973,0
C00395350,0
C00761916,0
C00610428,0
C00346353,0
C00678169,0
C00732123,0
C00619486,0
C00684506,0
C00688739,1
C00746594,0
C00093054,1
C00383786,0
C00762591,0
C00300178,0
C00589663,0
C00241323,0
C00623710,0
C00282327,0
C00746792,0
C00688523,0
C00759571,0
C00694588,0
C00719203,0
C00367995,0
C00532705,1
C00139568,0
C00176727,0
C00734707,0
C00386821,0
C00728980,0
C00281717,0
C00761411,0
C00165365,0
C00512335,0
C00731794,0
C00751354,0
C00745588,0
C00547679,0
C00527226,0
C00486860,0
C00448324,0
C00744599,0
C00753764,0
C00697656,0
C00634675,0
C00438051,0
C00494674,0
C00522425,0
C00412213,0
C00141572,0
C00525212,0
C00682021,0
C00738591,0
C00655472,0
C00693838,0
C00649822,0
C00660779,0
C00484154,0
C00729756,0
C00324103,0
C00505693,0
C00249359,0
C00520122,0
C00422428,0
C00559609,0
C00721233,0
C00694992,0
C00502377,0
C00627398,0
C00193979,0
C00668392,0
C00213173,0
C00700146,0
C00625947,0
C00356295,0
C00426494,0
C00420125,0
C00743138,0
C00711986,0
C00245548,0
C00357608,0
C00621987,0
C00661744,0
C00684571,0
C00401687,0
C00723114,0
C00572925,0
C00687772,0
C00418889,0
C00737759,0
C00751883,0
C00635706,0
C00210617,0
C00466094,0
C00556258,0
C00087478,0
C00714527,0
C00682559,0
C00349902,0
C00622159,0
C00213348,0
C00551838,0
C00624627,0
C00427849,0
C00526301,0
C00127621,0
C00543199,0
C00031088,1
C00742064,0
C00428094,0
C00705996,0
C00003210,0
C00689828,0
C00759175,0
C00492363,0
C00018028,0
C00751925,0
C00232272,0
C00756643,0
C00436485,0
C00224147,0
C00037606,0
C00512293,0
C00428896,0
C00368902,0
C00410985,0
C00761106,0
C00754739,0
C00737643,0
C00587022,0
C00451518,0
C00707125,0
C00725747,0
C00755801,0
C00501866,0
C00460972,0
C00745273,0
C00471573,0
C00111104,0
C00694299,0
C00457754,0
C00754721,0
C00433318,0
C00716670,0
C00296640,0
C00487702,0
C00348623,0
C00679886,0
C00733899,0
C00339291,0
C00303339,0
C00741041,0
C00413484,0
C00739151,0
C00424150,0
C00342766,0
C00118919,0
C00351197,0
C00686535,0
C00703496,0
C00713420,0
C00005561,1
C00626549,0
C00059733,0
C00072769,0
C00749473,0
C00144147,0
C00044990,0
C00114108,0
C00056523,0
C00455766,0
C00408468,0
C00431197,0
C00299750,0
C00433664,0
C00161414,0
C00737536,0
C00402727,0
C00002469,0
C00692251,0
C00404434,0
C00040568,0
C00752303,0
C00370577,0
C00492595,0
C00759373,0
C00587832,0
C00714329,0
C00232835,0
C00727784,0
C00634717,0
C00109397,0
C00672394,1
C00589044,0
C00694810,0
C00008268,0
C00701821,0
C00650861,0
C00718528,0
C00636126,0
C00440644,0
C00544031,0
C00695551,0
C00691501,0
C00376038,0
C00253260,0
C00684530,0
C00091561,0
C00302703,0
C00653477,0
C00760454,0
C00728030,0
C00340364,0
C00683037,0
C00760405,0
C00654814,0
C00143438,0
C00551846,0
C00265546,0
C00004325,0
C00077305,0
C00720953,0
C00579516,0
C00735894,0
C00572479,0
C00386029,0
C00752253,0
C00095117,0
C00192849,0
C00752683,0
C00581868,0
C00083337,0
C00433912,0
C00718486,0
C00747204,0
C00381012,0
C00732412,0
C00414649,0
C00700427,0
C00166074,0
C00442046,0
C00688937,0
C00718718,0
C00412791,0
C00494005,0
C00376863,0
C00025254,1
C00690040,0
C00627158,0
C00748822,0
C00620583,0
C00721464,0
C00701888,1
C00421487,0
C00624817,0
C00681783,0
C00691972,0
C00738971,0
C00738740,0
C00693465,0
C00764829,0
C00744573,0
C00079327,0
C00734137,0
C00618496,0
C00454942,0
C00570101,0
C00743294,0
C00758789,0
C00661488,0
C00543504,0
C00745042,0
C00084491,0
C00693671,0
C00432252,0
C00543256,0
C00168070,0
C00380709,0
C00725887,0
C00668384,0
C00526673,0
C00297739,0
C00747568,0
C00451781,0
C00688549,0
C00707513,0
C00348540,1
C00749127,0
C00366666,0
C00425645,0
C00491506,0
C00747071,0
C00564377,0
C00341289,0
C00101766,1
C00309716,0
C00329631,0
C00749200,0
C00756965,0
C00247403,0
C00498105,0
C00670141,0
C00107128,0
C00658211,0
C00410324,0
C00652206,0
C00573352,0
C00569996,0
C00283440,0
C00035253,0
C00482570,0
C00753350,0
C00344796,0
C00764233,0
C00557165,0
C00380675,0
C00744938,0
C00448993,0
C00758011,0
C00751446,0
C00441311,0
C00571174,0
C00409250,0
C00167684,0
C00763383,0
C00754051,1
C00460097,0
C00697573,0
C00572495,0
C00003558,0
C00744169,0
C00415372,0
C00487942,0
C00275230,0
C00354142,0
C00001461,0
C00003855,0
C00528935,0
C00731414,0
C00720052,0
C00094573,0
C00359380,0
C00232967,0
C00568550,0
C00635516,0
C00216770,0
C00001198,0
C00094896,0
C00255257,0
C00551853,0
C00635003,0
C00751495,0
C00522094,0
C00112623,0
C00194555,0
C00697300,0
C00040279,0
C00560946,0
C00745018,0
C00690313,0
C00753780,0
C00034884,0
C00625970,0
C00219444,0
C00023838,0
C00513606,0
C00509356,0
C00366468,0
C00403105,0
C00685693,0
C00724351,0
C00380733,0
C00723627,0
C00571729,0
C00472514,0
C00690263,1
C00558411,0
C00355719,0
C00297085,0
C00652552,0
C00757724,0
C00490987,0
C00540153,0
C00135590,0
C00681262,0
C00637579,0
C00627463,0
C00615690,0
C00741793,0
C00703181,0
C00341990,0
C00491050,0
C00023580,1
C00578823,0
C00004606,1
C00690131,0
C00745513,0
C00548404,0
C00012880,0
C00128231,0
C00133611,0
C00698548,0
C00679746,0
C00646364,0
C00608489,1
C00328401,0
C00086355,0
C00756635,0
C00370023,0
C00752782,0
C00323576,0
C00675389,0
C00542423,0
C00662015,0
C00523241,0
C00570861,0
C00553495,0
C00385849,0
C00699421,0
C00386524,1
C00006486,0
C00435321,0
C00700799,0
C00745786,1
C00392134,0
C00003590,0
C00485896,0
C00415208,0
C00199257,0
C00502807,0
C00696211,0
C00340943,0
C00667667,0
C00761528,0
C00334581,0
C00084475,0
C00344788,0
C00753459,0
C00041590,0
C00686691,0
C00582700,0
C00757401,0
C00165589,0
C00214148,0
C00571885,0
C00638817,0
C00746719,0
C00353482,0
C00690891,0
C00712885,0
C00575845,0
C00660613,0
C00431072,0
C00235036,0
C00603019,0
C00317297,0
C00220269,0
C00430256,0
C00257527,0
C00046474,0
C00685776,0
C00376376,0
C00752428,0
C00406066,0
C00320580,0
C00380568,0
C00583229,0
C00701060,0
C00377549,0
C00459800,0
C00747881,0
C00760801,0
C00170175,0
C00521286,0
C00197749,0
C00633164,0
C00041061,0
C00068452,0
C00714899,0
C00307397,0
C00719633,0
C00366559,0
C00646927,0
C00197095,0
C00686113,0
C00327593,0
C00019653,0
C00352674,0
C00403477,0
C00084954,0
C00009639,1
C00690362,0
C00089243,0
C00718320,0
C00427203,0
C00632398,1
C00370270,0
C00149211,0
C00241380,0
C00760108,0
C00358903,0
C00632760,0
C00092841,0
C00004812,0
C00615203,0
C00487363,1
C00558262,0
C00027466,1
C00496679,0
C00737296,0
C00199703,0
C00078287,0
C00240069,0
C00520312,0
C00135558,0
C00699439,0
C00708636,0
C00545202,0
C00747824,0
C00673509,0
C00546234,0
C00752089,0
C00749325,0
C00111559,0
C00364455,0
C00767822,0
C00385740,0
C00583492,0
C00540740,0
C00547448,0
C00146506,0
C00682864,0
C00169722,0
C00647149,0
C00681494,0
C00555367,0
C00685735,0
C00366872,0
C00596973,0
C00625111,0
C00620427,0
C00763748,0
C00452748,0
C00487827,0
C00691584,0
C00756874,0
C00412569,0
C00471193,0
C00708297,0
C00053553,1
C00709634,0
C00384479,1
C00274423,0
C00681403,0
C00639138,0
C00618116,0
C00585554,0
C00669986,0
C00490136,0
C00041038,0
C00720631,0
C00530808,0
C00454140,0
C00657205,0
C00523613,0
C00752691,0
C00650754,0
C00532630,0
C00729400,0
C00441196,0
C00325977,0
C00489799,1
C00139071,0
C00004440,0
C00760769,0
C00554444,0
C00580225,0
C00660902,0
C00731703,0
C00636977,0
C00757682,0
C00367896,0
C00358366,0
C00202085,0
C00457234,0
C00479998,0
C00627968,0
C00706192,0
C00693119,0
C00330290,0
C00155069,0
C00279505,0
C00236760,0
C00725820,1
C00311944,0
C00588822,0
C00431932,0
C00193441,0
C00458158,0
C00080515,0
C00516864,0
C00685958,0
C00758086,0
C00488262,0
C00032797,0
C00633354,0
C00761338,0
C00482703,0
C00753277,0
C00374066,0
C00743773,0
C00348219,0
C00405555,0
C00196089,0
C00565259,0
C00750430,0
C00720318,0
C00114439,1
C00292367,0
C00754663,0
C00387282,0
C00424838,0
C00384578,0
C00706689,0
C00543652,0
C00165944,0
C00303883,0
C00399196,0
C00720367,0
C00569921,0
C00592089,0
C00757203,0
C00758318,0
C00582973,0
C00590356,0
C00408435,0
C00422022,0
C00381954,0
C00762575,0
C00618389,1
C00744714,0
C00079855,0
C00536573,0
C00682641,0
C00751271,0
C00760397,0
C00696096,0
C00166272,0
C00613091,0
C00311142,0
C00344325,0
C00548586,0
C00083832,0
C00255695,1
C00693028,0
C00442624,0
C00721225,0
C00752725,0
C00692921,0
C00540062,0
C00546119,0
C00113803,0
C00548008,0
C00630152,0
C00167668,0
C00760025,0
C00722884,0
C00673368,0
C00715375,0
C00692392,0
C00703330,0
C00689380,0
C00008409,0
C00386128,0
C00451757,0
C00141747,0
C00204099,0
C00544262,0
C00753475,0
C00235853,0
C00736470,0
C00744862,0
C00424648,0
C00741652,0
C00035006,0
C00641142,0
C00650598,0
C00651109,0
C00491936,0
C00744425,0
C00704916,0
C00703470,0
C00717900,0
C00509463,0
C00200089,0
C00690818,0
C00568717,0
C00632802,0
C00489112,0
C00739110,0
C00626069,0
C00372862,0
C00692343,0
C00689356,0
C00544841,0
C00672683,0
C00409003,0
C00567263,0
C00689745,0
C00652685,1
C00397067,0
C00494302,0
C00753897,0
C00502351,0
C00753400,0
C00582841,0
C00110577,0
C00487470,1
C00633271,0
C00497578,0
C00723098,0
C00608380,0
C00755272,0
C00010603,1
C00555342,0
C00756684,0
C00759589,0
C00492520,1
C00756676,0
C00110858,0
C00214643,0
C00424218,0
C00335257,0
C00749861,0
C00760306,0
C00663963,0
C00565630,0
C00450189,0
C00382275,0
C00523589,1
C00430421,0
C00760082,0
C00727388,0
C00731497,0
C00406041,0
C00753889,0
C00128918,0
C00113225,0
C00753384,0
C00143305,0
C00761577,0
C00118208,0
C00709766,0
C00517235,0
C00318766,0
C00754515,0
C00444430,0
C00756734,0
C00753830,0
C00165688,1
C00720987,0
C00423459,0
C00701938,0
C00725317,0
C00123612,0
C00041954,0
C00073791,0
C00722371,0
C00362210,0
C00489302,0
C00371948,0
C00680504,0
C00142893,0
C00693580,0
C00270421,0
C00669853,0
C00743302,0
C00756551,0
C00101626,0
C00542621,0
C00699835,1
C00570416,0
C00235929,0
C00635664,0
C00661553,0
C00322784,0
C00360354,1
C00409714,0
C00581504,0
C00648626,0
C00584805,0
C00614958,0
C00326132,0
C00405563,0
C00542704,0
C00658880,0
C00529073,0
C00264689,0
C00622910,0
C00688200,0
C00453688,0
C00280909,0
C00562546,0
C00560904,1
C00524280,0
C00390633,0
C00215558,0
C00519603,0
C00674150,0
C00406256,0
C00690669,0
C00302232,0
C00110262,0
C00132456,0
C00034827,0
C00359992,0
C00290502,0
C00438978,0
C00085480,0
C00618876,0
C00653386,1
C00337626,0
C00113845,0
C00388819,0
C00010421,0
C00197863,0
C00745323,0
C00104083,0
C00115527,0
C00663724,0
C00698977,0
C00731042,1
C00339051,0
C00750802,0
C00666123,0
C00483412,0
C00495705,0
C00339655,0
C00653311,0
C00343947,0
C00543207,0
C00722256,0
C00706010,0
C00757302,0
C00081422,0
C00757427,0
C00507269,0
C00500025,0
C00686394,0
C00427856,0
C00248849,0
C00685982,0
C00008839,0
C00695544,0
C00545582,0
C00634279,0
C00452771,0
C00144261,0
C00411637,0
C00747097,0
C00503789,0
C00718460,0
C00472894,0
C00143164,0
C00430157,0
C00372979,0
C00419051,0
C00140061,0
C00575894,0
C00457200,0
C00139600,0
C00327478,0
C00341602,1
C00142372,0
C00670919,0
C00391797,0
C00480822,0
C00185686,0
C00305052,0
C00739821,0
C00714410,0
C00706176,0
C00010876,0
C00687962,0
C00695239,0
C00678078,0
C00695304,0
C00681825,1
C00714097,0
C00413575,0
C00149104,0
C00389288,0
C00488494,0
C00407080,0
C00698340,0
C00616938,0
C00691345,0
C00516500,0
C00435933,0
C00688945,0
C00755280,0
C00142083,0
C00706556,0
C00431858,0
C00102152,0
C00760413,0
C00657262,0
C00674093,1
C00151340,0
C00464727,0
C00461277,0
C00637900,0
C00759084,0
C00630319,0
C00739094,0
C00558452,0
C00486928,0
C00371088,0
C00739490,0
C00361493,0
C00592485,0
C00721811,0
C00627133,0
C00153171,0
C00667634,0
C00723023,0
C00494211,0
C00025395,0
C00741686,0
C00574749,0
C00614917,0
C00745489,0
C00076588,0
C00692319,1
C00475194,0
C00697961,0
C00655399,0
C00730937,0
C00135368,0
C00664318,0
C00713479,0
C00495028,1
C00120006,0
C00120873,0
C00282459,0
C00715656,0
C00703355,0
C00756866,0
C00713057,0
C00625020,0
C00503680,0
C00151787,0
C00373910,0
C00452854,0
C00269241,0
C00704411,0
C00649053,0
C00683334,0
C00762633,0
C00141697,0
C00733840,0
C00720524,0
C00652529,0
C00569392,0
C00746453,0
C00489856,0
C00555250,0
C00118703,0
C00629766,0
C00145722,0
C00747279,0
C00390583,0
C00710319,0
C00568873,0
C00680710,0
C00189100,0
C00247981,0
C00253294,0
C00700815,0
C00759860,0
C00430371,0
C00473025,0
C00346403,0
C00654939,0
C00656314,1
C00502096,0
C00755371,0
C00663062,0
C00703082,0
C00410001,0
C00411082,0
C00698654,0
C00641225,0
C00752840,0
C00085977,0
C00741678,0
C00757179,0
C00636027,1
C00238725,1
C00695346,0
C00612200,0
C00689133,0
C00438358,0
C00494534,0
C00209296,0
C00701961,0
C00588749,0
